snapshot_path	current_comparison	reconciliation	current_owner	partial_delivery_prs	snapshot_sha256	current_sha256	owner_sha256	recorded_disposition
database/src/chief_turn_execution.rs	different	review-required	database/src/chief_turn_execution.rs		9cbb2447c6ad1941a507a273e1dba8b7383996efa4423723adbf103132f51158	a6ac42448205182943c08f908c6c892c039f64634fa9833e2ebc9870e191525c	a6ac42448205182943c08f908c6c892c039f64634fa9833e2ebc9870e191525c	requires-content-review
database/src/conversation_routing.rs	different	review-required	database/src/conversation_routing.rs		c1903849935e540dbe3e6054bd149dfde61c492333a7c7d3441ddeeb9af7ce8a	0a274eaa3c69ee011127f836874bfed2a59cbab6b226f28b50c45afa9f954d0f	0a274eaa3c69ee011127f836874bfed2a59cbab6b226f28b50c45afa9f954d0f	requires-content-review
database/src/conversations.rs	different	review-required	database/src/conversations.rs	1489	70dc72e023f205ca550b129b3eb1703ba40e9d67be8518d750cdaa2e939f3c5c	a2bdd2b10bd76b9a15f3132e4c2652bc1f552a1fd078d2cf5886258471ff07c9	a2bdd2b10bd76b9a15f3132e4c2652bc1f552a1fd078d2cf5886258471ff07c9	requires-content-review
database/src/conversations/initial_model_source.rs	absent	review-required			057433d43d66a35de4972b38c75f8eec1f0b8a25cf01cf1e210ce1641a912a3a			requires-content-review
database/src/conversations/native_settings.rs	absent	review-required			21bb7399067c76a97d2437c093009166af2a9f9435733443aaa0d92e7f1ebbfa			requires-content-review
database/src/conversations/non_submission.rs	different	review-required	database/src/conversations/non_submission.rs	1489	7bae6f5e89bd3dbab5dd5660f748d3f79c61024cd5b2a7076cc8939484b94d2f	b9ae9993a944afb34a84293d680e2ed2b2bf59868322ec924b256706c60b9726	b9ae9993a944afb34a84293d680e2ed2b2bf59868322ec924b256706c60b9726	adapted-to-current-owner
database/src/conversations/resume_rejection.rs	different	review-required	database/src/conversations/resume_rejection.rs	1489	c3032cb5aac90098dbb805c3442038f43a7ca28ecea504fd4755f75cc510358b	0c091ffa221d7e7441fc77d1ec51d313f29df1d04a6f63d9531515821aa8fe40	0c091ffa221d7e7441fc77d1ec51d313f29df1d04a6f63d9531515821aa8fe40	requires-content-review
database/src/lib.rs	different	review-required	database/src/lib.rs	1486,1490,1497	1ebdb00be98ef1ed2bc85b742ee530096ed68db6e1041109c8c99d1908c937f3	97a642914767fbaee8bceaa14dd8d868854f4fcfdd75f75bd5d9ee734191262e	97a642914767fbaee8bceaa14dd8d868854f4fcfdd75f75bd5d9ee734191262e	requires-content-review
database/src/migrations.rs	different	review-required	database/src/migrations.rs	1486,1488,1490,1493,1497	8619dd23a4bbe9185120250046d116132d5b2fbe4dd53800dd5b33a29518ca8d	152b92e3caf2590ee1c92bd2fe5445a52e81ac48c4676beaec4461ac790e264d	152b92e3caf2590ee1c92bd2fe5445a52e81ac48c4676beaec4461ac790e264d	requires-content-review
database/src/provider_attempts.rs	different	review-required	database/src/provider_attempts.rs	1489	83983a975c75cb6dc8ba53ba05825c015c974643964e62133e29f5541a945123	3efca5e9593157cdf212a69a0f1f52c186948fcac40d04871aa987a37d61a766	3efca5e9593157cdf212a69a0f1f52c186948fcac40d04871aa987a37d61a766	requires-content-review
database/tests/conversation_restart.rs	different	review-required	database/tests/conversation_restart.rs		a2a591a2d3e5e7e295fdffcb2b0b10f2134a44808e67029d07181806589ff364	20ab4a67d381832c346060cc599ac7cd4d106b66cf465f91ec00657628dac6dd	20ab4a67d381832c346060cc599ac7cd4d106b66cf465f91ec00657628dac6dd	requires-content-review
scripts/vnext/codex_exec_policy_probe.py	absent	review-required			f8cc74c145a582213a291b8221406b0eda6238b68aa781ed573b469129301f9f			requires-content-review
tests/scripts/test_vnext_architecture.py	different	review-required	tests/scripts/test_vnext_architecture.py		9c9edc3054c9ce16201d365c5c8f0400e9f0f982cf65d9c0263890ddf1ec29f0	97edc86a4c7f25e92d0b85cb3e33f54a28f3339a55771ee4655d8923582ac947	97edc86a4c7f25e92d0b85cb3e33f54a28f3339a55771ee4655d8923582ac947	requires-content-review
work/account-analytics.md	absent	review-required			6be61634987da1ce5697642257905e5ebcb17b57012cb421b55dca48bea3c6fc			requires-content-review
work/app-tool-exposure.md	different	review-required	work/app-tool-exposure.md		0515fa9ae12661f28d0eb5329def4b40fe139c1d4249e5e99ecd20765b804275	4287cee5af3e23f5850d7bb4b04f6ade11475c9f2bb53daf221cda0b0b04ed70	4287cee5af3e23f5850d7bb4b04f6ade11475c9f2bb53daf221cda0b0b04ed70	requires-content-review
work/capacity-retry-classification.md	absent	review-required			ea0441d314aa172a8351f78b209ead359fc036b833f4975d10c345af359ec3eb			requires-content-review
work/chief-upstream-integration.md	different	review-required	work/chief-upstream-integration.md		1b284f3938a2d08f764add342dbb3439701f44f38628f59876d20c8e25c168da	5399061dd66f4799e33d945e702ca268e17dbcec90991ff05f067acb4a062f2d	5399061dd66f4799e33d945e702ca268e17dbcec90991ff05f067acb4a062f2d	requires-content-review
work/code-mode.md	absent	review-required			1f7fd96b1449f715ad20c3b1dc81fc6e4c55b221f8036d96fc0446f27604ee0b			requires-content-review
work/command-center-upstream.md	absent	review-required			7d0b705929f65d4b5f2bb915491c03393b96caf4ff16d6eabdc49a02df8f6d6c			requires-content-review
work/desktop-draft-recovery.md	different	review-required	work/desktop-draft-recovery.md		873865d26614429e5420d4c29f181061f7d9934891e7118fac95c1774c5b9ae9	fd36ab46a6c59135a4a2cb2f01fa9b5dcf5d274f36b5f52bd86d9e652897d592	fd36ab46a6c59135a4a2cb2f01fa9b5dcf5d274f36b5f52bd86d9e652897d592	requires-content-review
work/filesystem-policy-cwd.md	absent	review-required			e05db19bbebf0b677719a23244ac6bf15f828fafe3ebabc84ec21271dd18bed8			requires-content-review
work/folder-trust.md	absent	review-required			35fa1f56eebf24a4f6c8f99c7389cd5d61441307e0ce878820aa798e5d194410			requires-content-review
work/history-summary-recovery.md	absent	review-required			a825d6cc442743a111cbb0df9c7315e1d21c0e42d0e52c68d8f35a5aa76bdbca			requires-content-review
work/large-user-approval.md	absent	review-required			513245a8ce66175dac1371116dfaca683919fce45ee992e363314e0ff5d42c31			requires-content-review
work/login-method-policy.md	absent	review-required			bb2a04300bf0e485dc92f67e06a08084b0158b04d518e6a5ac6893c4edc896fc			requires-content-review
work/managed-provider-requirements.md	absent	review-required			3f1f11911808070141b4c60f7600fe03ee75e7afa1f47b5414cebe251596992f			requires-content-review
work/math-rendering.md	absent	review-required			ac631c7d8a26e1d8ffd6f20f9656c5dafa1cf377b8853676d12a8979471be726			requires-content-review
work/mcp-app-ui.md	absent	review-required			3d27f8b6e06cfc571e57c0dc1c80ecc9a3574f01a89e7a7819dab76854dcfe54			requires-content-review
work/mermaid-rendering.md	absent	review-required			ef6bd0efdb23eb930b76783d73740eb878f75b456bd2437afcd5480b92ff7658			requires-content-review
work/model-access-programs.md	different	review-required	work/model-access-programs.md	1494	a2d7338fa3b84d183e28d553f05c4c0eeeba6f36e3fac0349dbed54e7a875553	64dd64497052e4c8c46c1b749fa52c7c09d78074b63b99335d0b85cde2e2a505	64dd64497052e4c8c46c1b749fa52c7c09d78074b63b99335d0b85cde2e2a505	adapted-delivered
work/partial-output.md	absent	review-required			6ef208f2a5e8ef2da5fc528f9a4cd3c40590bb962cb0b59e02c7dbfd5c4f2850			requires-content-review
work/prompt-editing.md	absent	review-required			297990ad4420c25e27dc8449e56363eaa5cdf125c157c44d723e646efbcc9340			requires-content-review
work/service-tier-flex.md	absent	review-required			d045f9cfda8a63aed27811eeca3531a88cc89acbc5f7abb46f116b93e8058d8f			requires-content-review
work/stored-image-references.md	absent	review-required			a2624455703da28e6428bcc564b3e9be3dec0729f59b7bdf5175387fe2ebab51			requires-content-review
work/task-recaps.md	different	review-required	work/task-recaps.md	1501,1502	b7d608b0f8a81cda5df477b7f078e3055dbe3d689ca81a0fb9710baa2374d719	6dcbeb3abeae6e04c2f682e21e5760b093ac489e37a86fe2adeb19667edaff28	6dcbeb3abeae6e04c2f682e21e5760b093ac489e37a86fe2adeb19667edaff28	requires-content-review
work/task-usage-estimates.md	absent	review-required			1cce4a300f53423662fbaa4f5b3ab283ac181d726589dd127e65aed60a68a728			requires-content-review
work/thread-plugin-selection.md	absent	review-required			4c04059a04e8ffa7c5df3194485454690a3bf2a8ca8c0326f930ac53010f7ec5			requires-content-review
work/voice-input.md	different	review-required	work/voice-input.md		2a924fb230be9d9098bdcc25a119554abca46e4f70d6487f3af30522d70d03ca	682ca668fba4e26ef492036b4bf97c7b7b3b801ea2862cfed27fc19a8f6d2e67	682ca668fba4e26ef492036b4bf97c7b7b3b801ea2862cfed27fc19a8f6d2e67	requires-content-review
work/voice-settings.md	different	review-required	work/voice-settings.md	1496	b05dbeb90c40e0039bbeec25c47abc3c54ad91c721c8bbebfaefe5ebc0973a63	6ab08954956c0034d5b3aeadfd796a83dc443291c5a6c2c15dc5a1b93b6572ca	6ab08954956c0034d5b3aeadfd796a83dc443291c5a6c2c15dc5a1b93b6572ca	requires-content-review
work/workspace-backend-routing.md	absent	review-required			927402ccb429b0e8b20f48ce556fe64b871fba7d0d4e306ad724ce0a79906bea			requires-content-review
